,Date,Company,Title,Location,Link
0,2023-04-21,Robert Half,(Junior) IT Administrator (w/m/d),München,https://de.linkedin.com/jobs/view/junior-it-administrator-w-m-d-at-robert-half-3579609429?refId=scp%2FSYh4dFyQ0uXH0V2urA%3D%3D&trackingId=ASlZMqKbpb2G%2FeYEXynLtA%3D%3D&position=8&pageNum=3&trk=public_jobs_jserp-result_search-card
1,2023-05-14,Ingenieurbüro Nordhorn GmbH & Co. KG,IT-Systemadministrator (m/w/d),Münster,https://de.linkedin.com/jobs/view/it-systemadministrator-m-w-d-at-ingenieurb%C3%BCro-nordhorn-gmbh-co-kg-3607322247?refId=xkGdo7nbEusrMIcZ7B2LPg%3D%3D&trackingId=r6Vt%2FCzu98GsuWsAK54ycA%3D%3D&position=19&pageNum=15&trk=public_jobs_jserp-result_search-card
2,2023-04-26,top itservices AG,System Engineer Cloud (m/w/d) - 492-9880,München,https://de.linkedin.com/jobs/view/system-engineer-cloud-m-w-d-492-9880-at-top-itservices-ag-3587930804?refId=xkGdo7nbEusrMIcZ7B2LPg%3D%3D&trackingId=akPsKLuK%2B4IkAFoIynFscw%3D%3D&position=13&pageNum=15&trk=public_jobs_jserp-result_search-card
3,2023-05-03,NetPlans Cloud Solutions,Junior System Engineer IT-Security - Firewall / WAF / Cloud Computing (m/w/d),Heilbronn,https://de.linkedin.com/jobs/view/junior-system-engineer-it-security-firewall-waf-cloud-computing-m-w-d-at-netplans-cloud-solutions-3598150692?refId=uJSHD1PcW7omeYjTJ8zS9Q%3D%3D&trackingId=BNp8eEMue1O1fg4%2Blr36%2Fw%3D%3D&position=6&pageNum=2&trk=public_jobs_jserp-result_search-card
4,2023-03-31,Cloudwürdig - Part of PCG,Cloud Solution Engineer (m/w/d),Berlin,https://de.linkedin.com/jobs/view/cloud-solution-engineer-m-w-d-at-cloudw%C3%BCrdig-part-of-pcg-3586242031?refId=eSkimT9U%2BD93ICT26ZfQ3w%3D%3D&trackingId=2ZKGUZh4HGXsaoSY5c0Cww%3D%3D&position=4&pageNum=13&trk=public_jobs_jserp-result_search-card
5,2023-04-03,apploft. GmbH,Junior Back End Developer (m/w/d),Hamburg,https://de.linkedin.com/jobs/view/junior-back-end-developer-m-w-d-at-apploft-gmbh-3584981518?refId=E%2FWsKXQU16MIx12v9F2WBQ%3D%3D&trackingId=v5oMa%2FPGwcYWCSHa3CvRYQ%3D%3D&position=12&pageNum=34&trk=public_jobs_jserp-result_search-card
6,2023-05-03,Jefferson Frank,AWS Infrastructure Engineer (w/m/d) _in Paderborn,Paderborn,https://de.linkedin.com/jobs/view/aws-infrastructure-engineer-w-m-d-in-paderborn-at-jefferson-frank-3594074559?refId=uumUc8gl2Lh%2B%2B6Wy4D5Y%2FA%3D%3D&trackingId=L1BSX%2BqAz6OOGWu2fJgYJQ%3D%3D&position=2&pageNum=37&trk=public_jobs_jserp-result_search-card
7,2023-05-19,wu personal GmbH,IT Service Engineer (m/w/d),Taufkirchen,https://de.linkedin.com/jobs/view/it-service-engineer-m-w-d-at-wu-personal-gmbh-3609824153?refId=uJSHD1PcW7omeYjTJ8zS9Q%3D%3D&trackingId=RW8qAOfFLXFKPr5RngLibQ%3D%3D&position=19&pageNum=2&trk=public_jobs_jserp-result_search-card
8,2023-05-13,Volkswagen Infotainment GmbH,DevOps Engineer (m/w/d),Bochum,https://de.linkedin.com/jobs/view/devops-engineer-m-w-d-at-volkswagen-infotainment-gmbh-3604664847?refId=scp%2FSYh4dFyQ0uXH0V2urA%3D%3D&trackingId=txWoRJfCKSmqSS3sf%2Ffl4Q%3D%3D&position=18&pageNum=3&trk=public_jobs_jserp-result_search-card
9,2023-05-21,Cloudical,Cloud Architekt (m/w/d) 100% Remote,Berlin,https://de.linkedin.com/jobs/view/cloud-architekt-m-w-d-100%25-remote-at-cloudical-3611464281?refId=OdQWKkNWSwr8qBCUVqDiMw%3D%3D&trackingId=QiJqPDzidKncTaMz%2BYDG6Q%3D%3D&position=15&pageNum=12&trk=public_jobs_jserp-result_search-card
10,2023-05-03,NetPlans Cloud Solutions,IT-System-Engineer im Bereich Infrastructure und Virtualization (w/m/d),Ettlingen,https://de.linkedin.com/jobs/view/it-system-engineer-im-bereich-infrastructure-und-virtualization-w-m-d-at-netplans-cloud-solutions-3598189283?refId=5ev6QF%2Fccpy5p6E7BcS3GA%3D%3D&trackingId=JqnBU%2Bp4USIBMms2FxB9Gg%3D%3D&position=17&pageNum=36&trk=public_jobs_jserp-result_search-card
11,2023-05-21,Randstad Deutschland,DevOps Engineer (m/w/d),Frankfurt am Main,https://de.linkedin.com/jobs/view/devops-engineer-m-w-d-at-randstad-deutschland-3607283798?refId=scp%2FSYh4dFyQ0uXH0V2urA%3D%3D&trackingId=e3Mngzsz7X3C28w6JnERyw%3D%3D&position=15&pageNum=3&trk=public_jobs_jserp-result_search-card
12,2023-05-03,codecentric AG,Infrastructure Engineer / IT-Operations (w/d/m),München,https://de.linkedin.com/jobs/view/infrastructure-engineer-it-operations-w-d-m-at-codecentric-ag-3607593529?refId=4mo0r4HGEx5ABHHq7IyZlA%3D%3D&trackingId=sAQOdq%2BXbdSCg4hJjGXTGg%3D%3D&position=2&pageNum=24&trk=public_jobs_jserp-result_search-card
13,2023-05-09,Trovarex GmbH,Azure Cloud Engineer (m/w/d),Walldorf,https://de.linkedin.com/jobs/view/azure-cloud-engineer-m-w-d-at-trovarex-gmbh-3600189091?refId=EICtAHhoQE4kkhjS%2BueaDg%3D%3D&trackingId=ZiF9BagP%2BGRbd5uTGOMqHQ%3D%3D&position=21&pageNum=23&trk=public_jobs_jserp-result_search-card
14,2023-05-13,tprime IT GmbH,IT - Administrator:in (m/w/d),Augsburg-Oberhausen,https://de.linkedin.com/jobs/view/it-administrator-in-m-w-d-at-tprime-it-gmbh-3604675923?refId=vJsfcjdlFHkgdxJy1RMDbQ%3D%3D&trackingId=V%2BwexYeiLgJX%2BR6fTtn1NQ%3D%3D&position=5&pageNum=20&trk=public_jobs_jserp-result_search-card
15,2023-05-07,Positive Minds GmbH,Developer / Solution Engineer (f/m/d),Leipzig,https://de.linkedin.com/jobs/view/developer-solution-engineer-f-m-d-at-positive-minds-gmbh-3598905617?refId=Ec4bPAVi%2F7Fb7KgTsWHT8Q%3D%3D&trackingId=wgBdagGshkGIJ6YCYt4V4A%3D%3D&position=18&pageNum=35&trk=public_jobs_jserp-result_search-card
16,2023-05-16,Palmer Hargreaves DE,Data Engineer (m/w/d) für unsere Submarke exofarer remote | hybrid,Köln,https://de.linkedin.com/jobs/view/data-engineer-m-w-d-f%C3%BCr-unsere-submarke-exofarer-remote-hybrid-at-palmer-hargreaves-de-3607087996?refId=Y1ODL9%2BZDUggJbVzgFfyXA%3D%3D&trackingId=8o3imG8onRCFqMoyASqp6g%3D%3D&position=8&pageNum=4&trk=public_jobs_jserp-result_search-card
17,2023-04-06,Hahn-Schickard,IT Systemadministrator*in (m/w/d) Linux,Freiburg im Breisgau,https://de.linkedin.com/jobs/view/it-systemadministrator-in-m-w-d-linux-at-hahn-schickard-3594611106?refId=TwxMCdtnG%2B0%2BcEk0EcM5HQ%3D%3D&trackingId=XGlb%2FySfzbx26kHmtDYJyA%3D%3D&position=17&pageNum=17&trk=public_jobs_jserp-result_search-card
18,2023-03-31,Workwise,System Engineer für IT-Projekte (m/w/d),Sindelfingen,https://de.linkedin.com/jobs/view/system-engineer-f%C3%BCr-it-projekte-m-w-d-at-workwise-3576344993?refId=c18JPrmydke7hgILhQFtbA%3D%3D&trackingId=OIpi424nRFAUvdVZbTsROQ%3D%3D&position=21&pageNum=39&trk=public_jobs_jserp-result_search-card
19,2023-05-20,Ahorn Camp GmbH,IT-Systemkaufmann (m/w/d) in Voll- oder Teilzeit,Speyer,https://de.linkedin.com/jobs/view/it-systemkaufmann-m-w-d-in-voll-oder-teilzeit-at-ahorn-camp-gmbh-3606689301?refId=c18JPrmydke7hgILhQFtbA%3D%3D&trackingId=JNqzXI3Q5oby5NH1M%2B7p8g%3D%3D&position=1&pageNum=39&trk=public_jobs_jserp-result_search-card
20,2023-03-31,Bundeskriminalamt,DevOps Engineer (m/w/d),Wiesbaden,https://de.linkedin.com/jobs/view/devops-engineer-m-w-d-at-bundeskriminalamt-3586236519?refId=xkGdo7nbEusrMIcZ7B2LPg%3D%3D&trackingId=mZ4ucvNr7DiJGE63eyXzzg%3D%3D&position=3&pageNum=15&trk=public_jobs_jserp-result_search-card
21,2023-05-07,wu personal GmbH,Cloud Implementation Engineer (m/w/d),Halle (Saale),https://de.linkedin.com/jobs/view/cloud-implementation-engineer-m-w-d-at-wu-personal-gmbh-3600626950?refId=JOcPKK8z6rAofyhIcdSmKA%3D%3D&trackingId=z%2BkWlkmkKSOjzieBS%2FKrMQ%3D%3D&position=5&pageNum=26&trk=public_jobs_jserp-result_search-card
22,2023-05-20,JOIN Solutions AG,IT-System-Techniker (w/m/d) 2nd Level,Frankfurt,https://de.linkedin.com/jobs/view/it-system-techniker-w-m-d-2nd-level-at-join-solutions-ag-3610637527?refId=AObEaGY2LMDsrvkgatHKfg%3D%3D&trackingId=TY7FX3AzK6fUNfiI2nI02w%3D%3D&position=11&pageNum=14&trk=public_jobs_jserp-result_search-card
23,2023-03-31,abilex GmbH,Junior Consultant Salesforce (m/w/d),Hechingen,https://de.linkedin.com/jobs/view/junior-consultant-salesforce-m-w-d-at-abilex-gmbh-3586239657?refId=GuWFPgJgvLaWrjTg2P%2BR3g%3D%3D&trackingId=%2FrMQjx3A0O4tFuWEUfmgFQ%3D%3D&position=8&pageNum=33&trk=public_jobs_jserp-result_search-card
24,2023-05-08,SVA System Vertrieb Alexander GmbH,Cloud-Administrator – Microsoft 365 Intune (m/w/d),Metropole Ruhr,https://de.linkedin.com/jobs/view/cloud-administrator-%E2%80%93-microsoft-365-intune-m-w-d-at-sva-system-vertrieb-alexander-gmbh-3600175252?refId=vJsfcjdlFHkgdxJy1RMDbQ%3D%3D&trackingId=%2B%2BNQcOWZelw8yOqMyCRDgg%3D%3D&position=23&pageNum=20&trk=public_jobs_jserp-result_search-card
25,2023-05-03,NetPlans Cloud Solutions,IT System Engineer – Cloud Operations / Support / Administration / Betreuung (m/w/d),Heilbronn,https://de.linkedin.com/jobs/view/it-system-engineer-%E2%80%93-cloud-operations-support-administration-betreuung-m-w-d-at-netplans-cloud-solutions-3598154702?refId=nuxTdXj4wvnSPWcmMDU3Sw%3D%3D&trackingId=ki%2F3PRT5QvZs8Mb6oDhsbA%3D%3D&position=7&pageNum=9&trk=public_jobs_jserp-result_search-card
26,2023-05-10,Adecco,DevOps Engineer (w/m/d),Freiburg im Breisgau,https://de.linkedin.com/jobs/view/devops-engineer-w-m-d-at-adecco-3601535816?refId=E%2FWsKXQU16MIx12v9F2WBQ%3D%3D&trackingId=E%2B4dbnkhwmq38TpDqEx3DA%3D%3D&position=17&pageNum=34&trk=public_jobs_jserp-result_search-card
27,2023-02-01,MediaMarktSaturn,Cloud System Engineer (m/f/d),Ingolstadt,https://de.linkedin.com/jobs/view/cloud-system-engineer-m-f-d-at-mediamarktsaturn-3464066661?refId=%2B1y6R4HzIliTtWneCzdMKQ%3D%3D&trackingId=xDkqBXXJhikIjZUyVmuKJw%3D%3D&position=4&pageNum=1&trk=public_jobs_jserp-result_search-card
28,2023-04-19,Techstarter GmbH,Weiterbildung Online - 12 Monate - IT/ Programmieren/ Informatik/ Cloud/ DevOps - Bildungsgutschein (m/w/d),Erfurt,https://de.linkedin.com/jobs/view/weiterbildung-online-12-monate-it-programmieren-informatik-cloud-devops-bildungsgutschein-m-w-d-at-techstarter-gmbh-3599051115?refId=qfmhlkB9BUxD%2FdeoVe9qgg%3D%3D&trackingId=T%2F9haHx6HNIOsEhcOUNb7Q%3D%3D&position=15&pageNum=21&trk=public_jobs_jserp-result_search-card
29,2023-04-16,Wulff Textil-Service GmbH,IT Network Administrator/ System Engineer (m/f/d),Schleswig,https://de.linkedin.com/jobs/view/it-network-administrator-system-engineer-m-f-d-at-wulff-textil-service-gmbh-3604373374?refId=uJSHD1PcW7omeYjTJ8zS9Q%3D%3D&trackingId=0kmLHmHNRAxEDBVKuPpeqg%3D%3D&position=18&pageNum=2&trk=public_jobs_jserp-result_search-card
30,2023-04-01,Jefferson Frank,AWS Solution Engineer (w/m/d) - Migration & Implementation,Frankfurt,https://de.linkedin.com/jobs/view/aws-solution-engineer-w-m-d-migration-implementation-at-jefferson-frank-3582498333?refId=Ec4bPAVi%2F7Fb7KgTsWHT8Q%3D%3D&trackingId=paMZEA30tpF1a2E7n9Graw%3D%3D&position=22&pageNum=35&trk=public_jobs_jserp-result_search-card
31,2023-04-15,WBS IT-Service GmbH,IT-Support Service Operations (m/w/d),Berlin,https://de.linkedin.com/jobs/view/it-support-service-operations-m-w-d-at-wbs-it-service-gmbh-3601812692?refId=eSkimT9U%2BD93ICT26ZfQ3w%3D%3D&trackingId=MClv6JD%2FwFs1se5eZLy%2B2Q%3D%3D&position=15&pageNum=13&trk=public_jobs_jserp-result_search-card
32,2023-05-10,DatamedIQ GmbH,Trainee Cloud Data Engineer (m/w/d),Köln,https://de.linkedin.com/jobs/view/trainee-cloud-data-engineer-m-w-d-at-datamediq-gmbh-3601748938?refId=scp%2FSYh4dFyQ0uXH0V2urA%3D%3D&trackingId=q3gimt8cngNk2GNoc1F%2BeQ%3D%3D&position=16&pageNum=3&trk=public_jobs_jserp-result_search-card
33,2023-05-12,Global Savings Group,AWS / DevOps Engineer (m/f/d),München,https://de.linkedin.com/jobs/view/aws-devops-engineer-m-f-d-at-global-savings-group-3603195212?refId=DA%2BC6BdpBiapkNgGlmGAKw%3D%3D&trackingId=dvPz3rayE%2BiBS2rFsZBuRg%3D%3D&position=17&pageNum=5&trk=public_jobs_jserp-result_search-card
34,2023-04-19,Techstarter GmbH,Weiterbildung Online - 12 Monate - IT/ Programmieren/ Informatik/ Cloud/ DevOps - Bildungsgutschein (m/w/d),Duisburg,https://de.linkedin.com/jobs/view/weiterbildung-online-12-monate-it-programmieren-informatik-cloud-devops-bildungsgutschein-m-w-d-at-techstarter-gmbh-3599049603?refId=8zjU4P47o%2BJpgMD494Hp4A%3D%3D&trackingId=9ryWZuWyzyvzjv3%2B8%2Bt%2BIA%3D%3D&position=17&pageNum=25&trk=public_jobs_jserp-result_search-card
35,2023-04-19,INIT Group,DevOps (m/w/d) Cloud,Karlsruhe,https://de.linkedin.com/jobs/view/devops-m-w-d-cloud-at-init-group-3572756120?refId=46Rr3ih%2FL0vQNi8qBEfLgA%3D%3D&trackingId=yAslH9oEGwvyyC5lKFRKBg%3D%3D&position=2&pageNum=6&trk=public_jobs_jserp-result_search-card
36,2023-05-22,Global Cross Sourcing by Synergie,Cloud Administrator / IT Systemadministrator (m/w/d),Stockach,https://de.linkedin.com/jobs/view/cloud-administrator-it-systemadministrator-m-w-d-at-global-cross-sourcing-by-synergie-3608104858?refId=4YJniQPpYxdfzd7CFU706w%3D%3D&trackingId=UWiy9abGtK%2FH4chkYHrqaQ%3D%3D&position=16&pageNum=11&trk=public_jobs_jserp-result_search-card
37,2023-05-10,payever,Traineeprogramm zum IT Security & DevOps Cloud Manager (m/f/x) in Hamburg,Hamburg,https://de.linkedin.com/jobs/view/traineeprogramm-zum-it-security-devops-cloud-manager-m-f-x-in-hamburg-at-payever-3601514016?refId=nuxTdXj4wvnSPWcmMDU3Sw%3D%3D&trackingId=CUuDPOR%2FTqn63ODiNWxEPg%3D%3D&position=18&pageNum=9&trk=public_jobs_jserp-result_search-card
38,2023-05-14,JOIN Solutions AG,DevOps Cloud Engineer (AWS) at ventx GmbH,München,https://de.linkedin.com/jobs/view/devops-cloud-engineer-aws-at-ventx-gmbh-at-join-solutions-ag-3605255078?refId=jsn2nQ6VlTLEnmYL7jL6JQ%3D%3D&trackingId=mWQvuiwuUHUmKskLKrr5og%3D%3D&position=6&pageNum=32&trk=public_jobs_jserp-result_search-card
39,2023-05-13,JOIN Solutions AG,DevOps Engineer for innovative IoT startup (m|f|d),München,https://de.linkedin.com/jobs/view/devops-engineer-for-innovative-iot-startup-m-f-d-at-join-solutions-ag-3604923871?refId=%2BsNnG1HrE8ZyfVKoHAA%2FaQ%3D%3D&trackingId=HQBcBtAcxEX%2FRDoMc0VNUQ%3D%3D&position=16&pageNum=38&trk=public_jobs_jserp-result_search-card
40,2023-03-29,Nexus Group – Global,"Support Engineer (Full-time, m/f/d)",Berlin,https://de.linkedin.com/jobs/view/support-engineer-full-time-m-f-d-at-nexus-group-%E2%80%93-global-3578838342?refId=Ir37p51SQCKRBqa2kSX0rg%3D%3D&trackingId=enyaAXCkiod7xvluRWMxEA%3D%3D&position=10&pageNum=31&trk=public_jobs_jserp-result_search-card
41,2023-05-11,NXT Hero,Cloud Entwickler* // Heilbronn & Hybrid-Work // 50.000 bis 85.000€ (*all gender),Heilbronn,https://de.linkedin.com/jobs/view/cloud-entwickler-heilbronn-hybrid-work-50-000-bis-85-000%E2%82%AC-all-gender-at-nxt-hero-3602377018?refId=nuxTdXj4wvnSPWcmMDU3Sw%3D%3D&trackingId=AgjO22QLRdSaWiwz76XyKg%3D%3D&position=5&pageNum=9&trk=public_jobs_jserp-result_search-card
42,2023-04-25,Stegmann Personaldienstleistung GmbH,Cloud Engineer (gn) zur Direktvermittlung,Ettlingen,https://de.linkedin.com/jobs/view/cloud-engineer-gn-zur-direktvermittlung-at-stegmann-personaldienstleistung-gmbh-3579533730?refId=c18JPrmydke7hgILhQFtbA%3D%3D&trackingId=TbOXr8pCEJ0zlir7QLxs6w%3D%3D&position=5&pageNum=39&trk=public_jobs_jserp-result_search-card
43,2023-04-30,DEHOGA Baden-Württemberg,IT system administrator (m/f/d),Stuttgart,https://de.linkedin.com/jobs/view/it-system-administrator-m-f-d-at-dehoga-baden-w%C3%BCrttemberg-3603088661?refId=J2rB59XRapt64Za2dOQBlw%3D%3D&trackingId=vQUwPPrq7vbSynpH6a%2FSrw%3D%3D&position=21&pageNum=22&trk=public_jobs_jserp-result_search-card
44,2023-05-02,DOCTOLIB,(Junior) Project Manager E-Health (x/f/m),Dortmund,https://de.linkedin.com/jobs/view/junior-project-manager-e-health-x-f-m-at-doctolib-3593597107?refId=46Rr3ih%2FL0vQNi8qBEfLgA%3D%3D&trackingId=vTOXolKXZEIIBIPfl1t4ow%3D%3D&position=24&pageNum=6&trk=public_jobs_jserp-result_search-card
45,2023-04-19,Techstarter GmbH,Weiterbildung Online - 12 Monate - IT/ Programmieren/ Informatik/ Cloud/ DevOps - Bildungsgutschein (m/w/d),Saarbrücken,https://de.linkedin.com/jobs/view/weiterbildung-online-12-monate-it-programmieren-informatik-cloud-devops-bildungsgutschein-m-w-d-at-techstarter-gmbh-3599049533?refId=XWTlQBNKNtmDQFBmyxdLXw%3D%3D&trackingId=OOpwt18ce%2Fzd0%2Fy6ZtCsUw%3D%3D&position=4&pageNum=19&trk=public_jobs_jserp-result_search-card
46,2023-04-01,ElringKlinger,Solution Engineer Analytics & Data (m/w/d),Neuffen,https://de.linkedin.com/jobs/view/solution-engineer-analytics-data-m-w-d-at-elringklinger-3581342827?refId=JOcPKK8z6rAofyhIcdSmKA%3D%3D&trackingId=vEIeMPdhcl7%2FG27ctD2ITg%3D%3D&position=15&pageNum=26&trk=public_jobs_jserp-result_search-card
47,2023-04-19,Robert Half,(Junior) IT-Administrator (w/m/d),München,https://de.linkedin.com/jobs/view/junior-it-administrator-w-m-d-at-robert-half-3576600149?refId=qam7jDsomZRwNwaxVSAiNw%3D%3D&trackingId=bcpmJOrSBqO6A00UUb190g%3D%3D&position=3&pageNum=10&trk=public_jobs_jserp-result_search-card
48,2023-04-06,Logicalis GmbH,Infrastructure Engineer (Hybrid-)Cloud,Berlin,https://de.linkedin.com/jobs/view/infrastructure-engineer-hybrid-cloud-at-logicalis-gmbh-3594734245?refId=8zjU4P47o%2BJpgMD494Hp4A%3D%3D&trackingId=TJeSe5XiABpNWRal%2BmKXwA%3D%3D&position=7&pageNum=25&trk=public_jobs_jserp-result_search-card
49,2023-04-10,KfW,Cloud Engineer (w/m/d) Solution Architecture & Framework Management,Berlin,https://de.linkedin.com/jobs/view/cloud-engineer-w-m-d-solution-architecture-framework-management-at-kfw-3598141629?refId=P7%2BBMGLwHVdqw50y5S%2Bw5A%3D%3D&trackingId=%2F%2B2Tdq7SI3a6SWT9JQm%2Fkw%3D%3D&position=15&pageNum=30&trk=public_jobs_jserp-result_search-card
50,2023-05-16,Semper Education - Bildungsakademie Dresden,IT-Systemadministrator (m/w/d),Dresden,https://de.linkedin.com/jobs/view/it-systemadministrator-m-w-d-at-semper-education-bildungsakademie-dresden-3606427703?refId=uJSHD1PcW7omeYjTJ8zS9Q%3D%3D&trackingId=AHUAxeaUq6yVyHT%2FQ90RCA%3D%3D&position=7&pageNum=2&trk=public_jobs_jserp-result_search-card
51,2023-05-10,Düllberg Konzentra GmbH & Co. KG,IT-Security Systemadministrator (m/w/d),Hamburg,https://de.linkedin.com/jobs/view/it-security-systemadministrator-m-w-d-at-d%C3%BCllberg-konzentra-gmbh-co-kg-3601185691?refId=TwxMCdtnG%2B0%2BcEk0EcM5HQ%3D%3D&trackingId=MU14vCAmAOrg3dAhWLDUuw%3D%3D&position=20&pageNum=17&trk=public_jobs_jserp-result_search-card
52,2023-05-08,JOIN Solutions AG,Fachinformatiker Systemintegration / IT-Techniker / Informatiker (m/w/d) at Schäfer Holding GmbH,Osnabrück,https://de.linkedin.com/jobs/view/fachinformatiker-systemintegration-it-techniker-informatiker-m-w-d-at-sch%C3%A4fer-holding-gmbh-at-join-solutions-ag-3599511649?refId=uumUc8gl2Lh%2B%2B6Wy4D5Y%2FA%3D%3D&trackingId=U3zhu2YTceF4uvKAN%2BOgvw%3D%3D&position=19&pageNum=37&trk=public_jobs_jserp-result_search-card
53,2023-05-19,Workwise,Junior Developer (m/w/d),Unterschleissheim,https://de.linkedin.com/jobs/view/junior-developer-m-w-d-at-workwise-3612625978?refId=qam7jDsomZRwNwaxVSAiNw%3D%3D&trackingId=ujBMEDZJ5j2ImszQFDhvTA%3D%3D&position=13&pageNum=10&trk=public_jobs_jserp-result_search-card
54,2023-03-29,BMW Group,Site Reliability Engineer (f/m/x),München,https://de.linkedin.com/jobs/view/site-reliability-engineer-f-m-x-at-bmw-group-3581283970?refId=%2B1y6R4HzIliTtWneCzdMKQ%3D%3D&trackingId=O5jKt7pO%2B9d2LZ6VD7GcrQ%3D%3D&position=5&pageNum=1&trk=public_jobs_jserp-result_search-card
55,2023-05-16,JOIN Solutions AG,IoT Startup| DevOps Engineer (m|f|d),München,https://de.linkedin.com/jobs/view/iot-startup-devops-engineer-m-f-d-at-join-solutions-ag-3606486885?refId=Ir37p51SQCKRBqa2kSX0rg%3D%3D&trackingId=i2pl1xtrtmD0rxr1XmjLDQ%3D%3D&position=5&pageNum=31&trk=public_jobs_jserp-result_search-card
56,2023-03-24,arksolutions - Teil der VALLEY IT GROUP,Microsoft Azure u. Microsoft 365 Systems Engineer (m/w/d),München,https://de.linkedin.com/jobs/view/microsoft-azure-u-microsoft-365-systems-engineer-m-w-d-at-arksolutions-teil-der-valley-it-group-3574836130?refId=eSkimT9U%2BD93ICT26ZfQ3w%3D%3D&trackingId=t5SWuEKXS3zT9Tbjmsz%2FnQ%3D%3D&position=17&pageNum=13&trk=public_jobs_jserp-result_search-card
57,2023-05-19,indasys IT Systemhaus Gruppe,IT-Systemadministrator Windows und/oder Linux in Freudenstadt,Freudenstadt,https://de.linkedin.com/jobs/view/it-systemadministrator-windows-und-oder-linux-in-freudenstadt-at-indasys-it-systemhaus-gruppe-3610631666?refId=46Rr3ih%2FL0vQNi8qBEfLgA%3D%3D&trackingId=AMB%2FO6lTzYjUyBkWZC%2FvNQ%3D%3D&position=23&pageNum=6&trk=public_jobs_jserp-result_search-card
58,2023-05-10,alphacoders,DevOps / Cloud Engineer (m/w/d) #8190,Neckarsulm,https://de.linkedin.com/jobs/view/devops-cloud-engineer-m-w-d-%238190-at-alphacoders-3601504384?refId=JOo1C%2B1wBUCs%2FN6us6F4dQ%3D%3D&trackingId=K6JJeWLxAQsylfy1Tt8%2BJw%3D%3D&position=22&pageNum=8&trk=public_jobs_jserp-result_search-card
59,2023-04-25,ATX Hardware GmbH,Fachinformatiker / Mitarbeiter in der EDV (m/w/d),Pürgen,https://de.linkedin.com/jobs/view/fachinformatiker-mitarbeiter-in-der-edv-m-w-d-at-atx-hardware-gmbh-3579319625?refId=TwxMCdtnG%2B0%2BcEk0EcM5HQ%3D%3D&trackingId=Pc4OVsiSI98DpBgktaiC5g%3D%3D&position=13&pageNum=17&trk=public_jobs_jserp-result_search-card
60,2023-04-19,Techstarter GmbH,Weiterbildung Online - 12 Monate - IT/ Programmieren/ Informatik/ Cloud/ DevOps - Bildungsgutschein (m/w/d),Gelsenkirchen,https://de.linkedin.com/jobs/view/weiterbildung-online-12-monate-it-programmieren-informatik-cloud-devops-bildungsgutschein-m-w-d-at-techstarter-gmbh-3599056065?refId=NHA0TRKWZJuR7Dlp4aMZbg%3D%3D&trackingId=eelrYO20Uh2FI%2BUmvv%2FbkQ%3D%3D&position=6&pageNum=29&trk=public_jobs_jserp-result_search-card
61,2023-05-15,justtrack,Growth Hacker (f/m/d),Hamburg,https://de.linkedin.com/jobs/view/growth-hacker-f-m-d-at-justtrack-3605878542?refId=nuxTdXj4wvnSPWcmMDU3Sw%3D%3D&trackingId=6AyXgDTS8ia%2BD9FwHvOuVA%3D%3D&position=21&pageNum=9&trk=public_jobs_jserp-result_search-card
62,2023-05-05,Schaeffler Automotive Aftermarket GmbH & Co. KG,IT Solutions Engineer Server & Application (m/w/d),Frankfurt am Main,https://de.linkedin.com/jobs/view/it-solutions-engineer-server-application-m-w-d-at-schaeffler-automotive-aftermarket-gmbh-co-kg-3597620246?refId=Ir37p51SQCKRBqa2kSX0rg%3D%3D&trackingId=1vQWoMXFgUc9Nwtbxi%2B09A%3D%3D&position=16&pageNum=31&trk=public_jobs_jserp-result_search-card
63,2023-04-29,Workwise,IT-Systemadministrator (m/w/d),Berlin,https://de.linkedin.com/jobs/view/it-systemadministrator-m-w-d-at-workwise-3593095951?refId=JOo1C%2B1wBUCs%2FN6us6F4dQ%3D%3D&trackingId=D9ogkreLXl6hZevRUjr2Kg%3D%3D&position=8&pageNum=8&trk=public_jobs_jserp-result_search-card
64,2023-03-31,Workwise,Data Engineer Cloud (m/w/d),Norderstedt,https://de.linkedin.com/jobs/view/data-engineer-cloud-m-w-d-at-workwise-3550574660?refId=8zjU4P47o%2BJpgMD494Hp4A%3D%3D&trackingId=96COYobaRx1MWpd9e74Wrw%3D%3D&position=1&pageNum=25&trk=public_jobs_jserp-result_search-card
65,2023-05-11,Europa Möbel-Verbund GmbH & Co. KG,IT-Systemadministrator (m/w/d),Fahrenzhausen,https://de.linkedin.com/jobs/view/it-systemadministrator-m-w-d-at-europa-m%C3%B6bel-verbund-gmbh-co-kg-3602354681?refId=qam7jDsomZRwNwaxVSAiNw%3D%3D&trackingId=1Q%2FgjgxZY8SxHHIgvL99fw%3D%3D&position=20&pageNum=10&trk=public_jobs_jserp-result_search-card
66,2023-04-19,Techstarter GmbH,Weiterbildung Online - 12 Monate - IT/ Programmieren/ Informatik/ Cloud/ DevOps - Bildungsgutschein (m/w/d),Metropolregion Hannover-Braunschweig-Göttingen-Wolfsburg,https://de.linkedin.com/jobs/view/weiterbildung-online-12-monate-it-programmieren-informatik-cloud-devops-bildungsgutschein-m-w-d-at-techstarter-gmbh-3599050558?refId=nuxTdXj4wvnSPWcmMDU3Sw%3D%3D&trackingId=GknjDslyhOGjsIkLNl%2FJdg%3D%3D&position=19&pageNum=9&trk=public_jobs_jserp-result_search-card
